source,target,source_label,target_label,source_type,target_type,distance,source_base_queriability,pairwise_influence
field:cf_10f7d6c8e1d5c5,field:cf_b87e8363f020f7,Admission type,healthcare unit,field,field,30.540935466839514,0.39375,2.2356979568885833e-09
field:cf_2a67f6f1c22886,field:cf_b87e8363f020f7,Hospital service,healthcare unit,field,field,29.673005785375445,0.59375,5.7742711000064864e-09
field:cf_22f759c45e42f4,field:cf_b87e8363f020f7,Admit date/time,healthcare unit,field,field,29.23171926898424,0.9583333333333334,1.2252708092937325e-08
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,field:cf_b87e8363f020f7,Problem/Diagnosis,healthcare unit,canonical_group,field,24.361621052827388,0.02,4.6857165485995985e-09
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,field:cf_b87e8363f020f7,structure,healthcare unit,canonical_subgroup,field,25.361621052827388,0.02,2.5206551534644723e-09
field:cf_2db2fd852fb674,field:cf_b87e8363f020f7,Problem,healthcare unit,field,field,27.394571974944167,0.9583333333333334,3.82742866422093e-08
field:cf_49398dcbba5447,field:cf_b87e8363f020f7,Secondary Diagnosis,healthcare unit,field,field,27.32972125835385,1.0815217391304348,4.4966349875339765e-08
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken,field:cf_b87e8363f020f7,Procedure undertaken,healthcare unit,canonical_group,field,25.37604820404851,0.02,2.498208851040208e-09
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken::Procedure_list,field:cf_b87e8363f020f7,Procedure list,healthcare unit,canonical_subgroup,field,26.37604820404851,0.02,1.3438975553668638e-09
field:cf_18704e514938d4,field:cf_b87e8363f020f7,Procedure,healthcare unit,field,field,27.37604820404851,0.6770833333333334,2.7353971661741898e-08
family:openEHR-EHR-COMPOSITION.demographic_data.v1,field:cf_b87e8363f020f7,openEHR-EHR-COMPOSITION.demographic_data.v1,healthcare unit,composition_family,field,20.96702625972101,0.02,3.8442653869710766e-08
group:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data,field:cf_b87e8363f020f7,Demographic data,healthcare unit,canonical_group,field,21.96702625972101,0.02,2.0680011815588276e-08
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,field:cf_b87e8363f020f7,components,healthcare unit,canonical_subgroup,field,22.96702625972101,0.02,1.1124697325587866e-08
field:cf_7f3b6795a0e812,field:cf_b87e8363f020f7,birth date,healthcare unit,field,field,27.258534584909277,1.09375,4.75267760533807e-08
field:cf_e7551706658b4a,field:cf_b87e8363f020f7,gender,healthcare unit,field,field,28.592567444708124,0.39375,7.482310524943186e-09
field:cf_19e1b0f55ef007,field:cf_b87e8363f020f7,race,healthcare unit,field,field,30.26015213017937,0.1846590909090909,1.2478652809268987e-09
field:cf_4122372d727029,field:cf_b87e8363f020f7,ethnic group,healthcare unit,field,field,30.26015213017937,0.1846590909090909,1.2478652809268987e-09
field:cf_7ab0248b87b82e,field:cf_b87e8363f020f7,educational level,healthcare unit,field,field,29.31643048173686,0.39375,4.776683871619233e-09
field:cf_eee397355aecbe,field:cf_b87e8363f020f7,nationality,healthcare unit,field,field,29.31643048173686,0.39375,4.776683871619233e-09
schema:root,field:cf_8b431261fa7dca,EHR Schema,State,root,field,16.757798626756447,0.02,5.226378377900052e-07
family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,field:cf_8b431261fa7dca,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,State,composition_family,field,14.23078047444061,0.02,2.5039881702488394e-06
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,field:cf_8b431261fa7dca,HCPA,State,canonical_group,field,7.958756929613231,0.02,0.0001223076175685922
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_General_data,field:cf_8b431261fa7dca,components / General data,State,canonical_subgroup,field,5.083355887658686,0.02,0.0007272628544861871
field:cf_5cd62eaa6e16a8,field:cf_8b431261fa7dca,issue date,State,field,field,8.890756302521009,0.5096153846153846,0.001954421206294952
field:cf_775d9002cb4e7b,field:cf_8b431261fa7dca,reason for encounter,State,field,field,4.705882352941177,0.425,0.021827023576586387
field:cf_b87e8363f020f7,field:cf_8b431261fa7dca,healthcare unit,State,field,field,2.3529411764705883,0.425,0.09387577306763845
field:cf_8b431261fa7dca,field:cf_8b431261fa7dca,State,State,field,field,0.0,0.425,0.425
field:cf_16800b2d3f5ef6,field:cf_8b431261fa7dca,patient age,State,field,field,6.890756302521009,0.49038461538461536,0.006498866717939963
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,field:cf_8b431261fa7dca,Patient discharge,State,canonical_group,field,22.791432494924052,0.02,1.2404207817480837e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge::Components,field:cf_8b431261fa7dca,Components,State,canonical_subgroup,field,23.791432494924052,0.02,6.672774598182198e-09
field:cf_469c691048a0ce,field:cf_8b431261fa7dca,date of discharge,State,field,field,25.772101523241645,0.4168269230769231,4.552153006289726e-08
field:cf_49533263f29569,field:cf_8b431261fa7dca,reason for discharge,State,field,field,25.811144519189334,0.39375,4.1972886563920196e-08
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Bariatric_surgery_evaluation,field:cf_8b431261fa7dca,Bariatric surgery evaluation,State,canonical_group,field,22.239091606609897,0.02,1.747003462166782e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Bariatric_surgery_evaluation::Components,field:cf_8b431261fa7dca,Components,State,canonical_subgroup,field,23.239091606609897,0.02,9.397907949312592e-09
field:cf_505d09ec39545c,field:cf_8b431261fa7dca,duration of follow-up (months),State,field,field,25.99233895711891,0.5584935897435898,5.320807927966863e-08
field:cf_ac2de786b38da7,field:cf_8b431261fa7dca,Baros score,State,field,field,26.379831958745235,0.37259615384615385,2.7916462952729965e-08
field:cf_8f20b6e7578a41,field:cf_8b431261fa7dca,Baros table,State,field,field,26.379831958745235,0.37259615384615385,2.7916462952729965e-08
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis,field:cf_8b431261fa7dca,Problem/Diagnosis,State,canonical_group,field,20.914762486033347,0.02,3.9708733888145345e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure,field:cf_8b431261fa7dca,structure,State,canonical_subgroup,field,24.12615141989084,0.02,5.422245462812704e-09
field:cf_bd9db9ae67063d,field:cf_8b431261fa7dca,Problem,State,field,field,28.00110868016925,0.425,1.1653645514897193e-08
field:cf_4e7e8ca2916a1e,field:cf_8b431261fa7dca,Secondary Diagnosis,State,field,field,28.00110868016925,0.425,1.1653645514897193e-08
field:cf_0a229c157b8d2a,field:cf_8b431261fa7dca,Associated causes,State,field,field,28.00110868016925,0.425,1.1653645514897193e-08
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken,field:cf_8b431261fa7dca,Procedure undertaken,State,canonical_group,field,22.138442564093726,0.02,1.8594940215411046e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken::Procedure_list,field:cf_8b431261fa7dca,Procedure list,State,canonical_subgroup,field,23.138442564093726,0.02,1.000304465628588e-08
field:cf_0b6364bb149692,field:cf_8b431261fa7dca,Procedure,State,field,field,28.43954900883707,0.39375,8.226931222985334e-09
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_mass_index,field:cf_8b431261fa7dca,Body mass index,State,canonical_group,field,23.261399632065455,0.02,9.268820472759752e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_mass_index::Single,field:cf_8b431261fa7dca,Single,State,canonical_subgroup,field,24.261399632065455,0.02,4.9861104163847534e-09
field:cf_c75844f7868470,field:cf_8b431261fa7dca,Body Mass Index,State,field,field,25.261399632065455,0.43850524475524477,6.572775350758379e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_radiotherapy,field:cf_8b431261fa7dca,components / radiotherapy,State,canonical_subgroup,field,12.744918556838886,0.02,6.290994194732996e-06
field:cf_ed2fd195fdc918,field:cf_8b431261fa7dca,date of beginning of radiotherapy,State,field,field,13.744918556838886,0.22115384615384615,4.182403085284761e-05
field:cf_af0c9a7d79fe64,field:cf_8b431261fa7dca,Invaded regional linphonodes,State,field,field,28.5548903265723,0.23173076923076924,4.507584765884817e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging_/_Clinical_cTNM_,field:cf_8b431261fa7dca,structure / Tumour - TNM Cancer staging / Clinical (cTNM),State,canonical_subgroup,field,25.323609550908664,0.02,2.580765293811261e-09
field:cf_3c63f8bfbf5fd7,field:cf_8b431261fa7dca,Clinical staging,State,field,field,26.323609550908664,0.3653846153846154,2.83472459711583e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging_/_Pathological_pTNM_,field:cf_8b431261fa7dca,structure / Tumour - TNM Cancer staging / Pathological (pTNM),State,canonical_subgroup,field,25.037399991300724,0.02,3.081868002357389e-09
field:cf_c4703128fab784,field:cf_8b431261fa7dca,Histopathological grading (G),State,field,field,27.028317953678883,0.29423076923076924,1.4746776567331295e-08
field:cf_72eaea6790449d,field:cf_8b431261fa7dca,date of pathological identification,State,field,field,27.046565268313206,0.28365384615384615,1.40567321894228e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging,field:cf_8b431261fa7dca,structure / Tumour - TNM Cancer staging,State,canonical_subgroup,field,25.4762147951166,0.02,2.347781240180754e-09
field:cf_8e35971b63e360,field:cf_8b431261fa7dca,topography,State,field,field,26.4762147951166,0.26298076923076924,1.856067321969666e-08
field:cf_e5c01940113606,field:cf_8b431261fa7dca,irradiated area 1,State,field,field,29.518647335930687,0.1610576923076923,1.723605906187491e-09
field:cf_fc5be63ab59287,field:cf_8b431261fa7dca,irradiated area 2,State,field,field,28.761820714161026,0.31490384615384615,5.387900345393837e-09
field:cf_821e1930333a5c,field:cf_8b431261fa7dca,irradiated area 3,State,field,field,29.85776948069498,0.10336538461538461,8.964348321055489e-10
field:cf_c9b3a708f95249,field:cf_8b431261fa7dca,fields/insertions 1,State,field,field,29.34886837643462,0.1923076923076923,2.2864845878210447e-09
field:cf_bbec72e0a270f7,field:cf_8b431261fa7dca,fields/insertions 2,State,field,field,29.128176702391514,0.23557692307692307,3.211651225932874e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_chemotherapy,field:cf_8b431261fa7dca,components / chemotherapy,State,canonical_subgroup,field,12.327649358794275,0.02,8.148436110730206e-06
field:cf_ccf42da6435cdd,field:cf_8b431261fa7dca,duration of treatment,State,field,field,15.346590327903572,0.16538461538461538,1.1586605642466392e-05
field:cf_e7f0fa8ccde04c,field:cf_8b431261fa7dca,schema,State,field,field,15.27222614399889,0.1923076923076923,1.410851377102624e-05
field:cf_ec7d5ae391fa0a,field:cf_8b431261fa7dca,date of beginning of chemotherapy,State,field,field,15.365771990207522,0.15865384615384615,1.098365338280506e-05
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_transplantation,field:cf_8b431261fa7dca,components / transplantation,State,canonical_subgroup,field,12.623028107454076,0.02,6.784843289546777e-06
field:cf_c89fef6e42073d,field:cf_8b431261fa7dca,indicator of transplantation,State,field,field,14.623028107454076,0.15096153846153845,1.6563635339019768e-05
field:cf_d7a40eea03f1d2,field:cf_8b431261fa7dca,number of transplantations,State,field,field,14.623028107454076,0.15096153846153845,1.6563635339019768e-05
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_weight,field:cf_8b431261fa7dca,Body weight,State,canonical_group,field,23.707143590999507,0.02,7.030760474670352e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_weight::Simple,field:cf_8b431261fa7dca,Simple,State,canonical_subgroup,field,24.707143590999507,0.02,3.782158489409405e-09
field:cf_cc107606becdfc,field:cf_8b431261fa7dca,Weight,State,field,field,25.707143590999507,0.11971153846153845,1.3610931272226266e-08
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Height/Length,field:cf_8b431261fa7dca,Height/Length,State,canonical_group,field,23.61632025043258,0.02,7.438024926634898e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Height/Length::Simple,field:cf_8b431261fa7dca,Simple,State,canonical_subgroup,field,24.61632025043258,0.02,4.001244135973783e-09
field:cf_1b05aa3c7da77f,field:cf_8b431261fa7dca,Height/Length,State,field,field,25.61632025043258,0.18221153846153845,2.191709705478692e-08
family:openEHR-EHR-COMPOSITION.hospitalisation.v1,field:cf_8b431261fa7dca,openEHR-EHR-COMPOSITION.hospitalisation.v1,State,composition_family,field,19.48479809363979,0.02,9.636558000464147e-08
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge,field:cf_8b431261fa7dca,Patient discharge,State,canonical_group,field,24.50858585859872,0.02,4.27763663795874e-09
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge::Components,field:cf_8b431261fa7dca,Components,State,canonical_subgroup,field,25.50858585859872,0.02,2.3011308354410903e-09
field:cf_79ed78f34fef6f,field:cf_8b431261fa7dca,date of discharge,State,field,field,28.63345102679233,0.8854166666666666,1.6404176564424612e-08
field:cf_be52992cb12705,field:cf_8b431261fa7dca,hospital infection,State,field,field,30.666506293115475,0.13541666666666666,7.11300571930692e-10
field:cf_1285e1e2c004f2,field:cf_8b431261fa7dca,claim reason,State,field,field,29.487626449996718,0.39375,4.295659330019881e-09
field:cf_80f721f9446bd3,field:cf_8b431261fa7dca,death indicator,State,field,field,29.76766125226279,0.39375,3.6109954321540256e-09
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,field:cf_8b431261fa7dca,Authorization for hospital admission,State,canonical_group,field,24.84896378078591,0.02,3.4638003658480374e-09
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission::Components,field:cf_8b431261fa7dca,Components,State,canonical_subgroup,field,25.84896378078591,0.02,1.8633321397463517e-09
field:cf_ba8421601b1980,field:cf_8b431261fa7dca,Issue date,State,field,field,27.60552367143902,0.9270833333333334,3.248687119633765e-08
field:cf_ba09c313b94cba,field:cf_8b431261fa7dca,ICU - Total,State,field,field,28.170736204032842,0.39375,9.71894435591875e-09
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,field:cf_8b431261fa7dca,Patient admission,State,canonical_group,field,23.656158644257594,0.02,7.256557498212167e-09
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,field:cf_8b431261fa7dca,Tree,State,canonical_subgroup,field,26.04484504861979,0.02,1.6502387458110834e-09
field:cf_3db72fcc22b158,field:cf_8b431261fa7dca,Patient class,State,field,field,31.359027387129217,0.13541666666666666,4.6300229344300666e-10
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Facility,field:cf_8b431261fa7dca,Tree / Assigned patient location / Facility,State,canonical_subgroup,field,26.97105334336972,0.02,9.292948828702019e-10
field:cf_9449e602105d68,field:cf_8b431261fa7dca,Universal ID,State,field,field,27.97105334336972,0.7395833333333334,2.0661067975058844e-08
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Address,field:cf_8b431261fa7dca,Tree / Assigned patient location / Address,State,canonical_subgroup,field,27.231530892029976,0.02,7.907090131356339e-10
field:cf_1d8359b2d21168,field:cf_8b431261fa7dca,State/province,State,field,field,28.231530892029976,0.4875,1.1587864665105354e-08
field:cf_10f7d6c8e1d5c5,field:cf_8b431261fa7dca,Admission type,State,field,field,30.540935466839514,0.39375,2.2356979568885833e-09
field:cf_2a67f6f1c22886,field:cf_8b431261fa7dca,Hospital service,State,field,field,29.673005785375445,0.59375,5.7742711000064864e-09
field:cf_22f759c45e42f4,field:cf_8b431261fa7dca,Admit date/time,State,field,field,29.23171926898424,0.9583333333333334,1.2252708092937325e-08
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,field:cf_8b431261fa7dca,Problem/Diagnosis,State,canonical_group,field,24.361621052827388,0.02,4.6857165485995985e-09
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,field:cf_8b431261fa7dca,structure,State,canonical_subgroup,field,25.361621052827388,0.02,2.5206551534644723e-09
