source,target,source_label,target_label,source_type,target_type,distance,source_base_queriability,pairwise_influence
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,field:cf_16800b2d3f5ef6,Patient discharge,patient age,canonical_group,field,26.063650387858104,0.02,1.63110983182842e-09
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge::Components,field:cf_16800b2d3f5ef6,Components,patient age,canonical_subgroup,field,27.063650387858104,0.02,8.774464611380857e-10
field:cf_469c691048a0ce,field:cf_16800b2d3f5ef6,date of discharge,patient age,field,field,29.027030083208317,0.4168269230769231,6.050432124655032e-09
field:cf_49533263f29569,field:cf_16800b2d3f5ef6,reason for discharge,patient age,field,field,29.101662715527596,0.39375,5.457018454979639e-09
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis,field:cf_16800b2d3f5ef6,Problem/Diagnosis,patient age,canonical_group,field,30.91880846498882,0.02,8.038422357264207e-11
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure,field:cf_16800b2d3f5ef6,structure,patient age,canonical_subgroup,field,35.56212178028756,0.02,4.517522288225857e-12
field:cf_bd9db9ae67063d,field:cf_16800b2d3f5ef6,Problem,patient age,field,field,39.33579903385095,0.425,1.03384123261389e-11
field:cf_4e7e8ca2916a1e,field:cf_16800b2d3f5ef6,Secondary Diagnosis,patient age,field,field,38.8631340564885,0.425,1.3858774867553317e-11
field:cf_0a229c157b8d2a,field:cf_16800b2d3f5ef6,Associated causes,patient age,field,field,39.129385289533246,0.425,1.1749877699380815e-11
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken,field:cf_16800b2d3f5ef6,Procedure undertaken,patient age,canonical_group,field,35.93147395040404,0.02,3.5929203211528236e-12
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken::Procedure_list,field:cf_16800b2d3f5ef6,Procedure list,patient age,canonical_subgroup,field,36.93147395040404,0.02,1.932791501485031e-12
field:cf_0b6364bb149692,field:cf_16800b2d3f5ef6,Procedure,patient age,field,field,40.65884926172015,0.39375,4.217329848370552e-12
field:cf_af0c9a7d79fe64,field:cf_16800b2d3f5ef6,Invaded regional linphonodes,patient age,field,field,42.152246956764245,0.23173076923076924,9.832967225666885e-13
field:cf_e5c01940113606,field:cf_16800b2d3f5ef6,irradiated area 1,patient age,field,field,45.91951169610566,0.1610576923076923,6.611483855123777e-14
field:cf_fc5be63ab59287,field:cf_16800b2d3f5ef6,irradiated area 2,patient age,field,field,41.074211927564924,0.31490384615384615,2.607073921071165e-12
field:cf_821e1930333a5c,field:cf_16800b2d3f5ef6,irradiated area 3,patient age,field,field,49.91951169610566,0.10336538461538461,3.553385121057916e-15
field:cf_c9b3a708f95249,field:cf_16800b2d3f5ef6,fields/insertions 1,patient age,field,field,44.29858923718702,0.1923076923076923,2.1565914909916303e-13
field:cf_bbec72e0a270f7,field:cf_16800b2d3f5ef6,fields/insertions 2,patient age,field,field,42.712985533689675,0.23557692307692307,7.060699331528319e-13
family:openEHR-EHR-COMPOSITION.hospitalisation.v1,field:cf_16800b2d3f5ef6,openEHR-EHR-COMPOSITION.hospitalisation.v1,patient age,composition_family,field,28.440280770186625,0.02,3.7371934582694446e-10
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge,field:cf_16800b2d3f5ef6,Patient discharge,patient age,canonical_group,field,36.56626444999416,0.02,2.423942197498406e-12
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge::Components,field:cf_16800b2d3f5ef6,Components,patient age,canonical_subgroup,field,37.56626444999416,0.02,1.303946222195278e-12
field:cf_79ed78f34fef6f,field:cf_16800b2d3f5ef6,date of discharge,patient age,field,field,40.01028355307711,0.8854166666666666,1.4177484160191628e-11
field:cf_be52992cb12705,field:cf_16800b2d3f5ef6,hospital infection,patient age,field,field,46.049596848321386,0.13541666666666666,5.12817131880448e-14
field:cf_1285e1e2c004f2,field:cf_16800b2d3f5ef6,claim reason,patient age,field,field,40.82926931357194,0.39375,3.794458672133359e-12
field:cf_80f721f9446bd3,field:cf_16800b2d3f5ef6,death indicator,patient age,field,field,42.27006928926627,0.39375,1.5530888794707391e-12
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,field:cf_16800b2d3f5ef6,Authorization for hospital admission,patient age,canonical_group,field,32.961882174128824,0.02,2.2648921457905275e-11
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission::Components,field:cf_16800b2d3f5ef6,Components,patient age,canonical_subgroup,field,33.961882174128824,0.02,1.2183861315798838e-11
field:cf_ba8421601b1980,field:cf_16800b2d3f5ef6,Issue date,patient age,field,field,35.64975895194472,0.9270833333333334,2.2166460464687993e-10
field:cf_ba09c313b94cba,field:cf_16800b2d3f5ef6,ICU - Total,patient age,field,field,36.41563091554606,0.39375,5.855682000938393e-11
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,field:cf_16800b2d3f5ef6,Patient admission,patient age,canonical_group,field,35.29449409153035,0.02,5.332887542270007e-12
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,field:cf_16800b2d3f5ef6,Tree,patient age,canonical_subgroup,field,38.990978762622724,0.02,5.390604017027068e-13
field:cf_3db72fcc22b158,field:cf_16800b2d3f5ef6,Patient class,patient age,field,field,47.537914197545184,0.13541666666666666,2.038047763625465e-14
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Facility,field:cf_16800b2d3f5ef6,Tree / Assigned patient location / Facility,patient age,canonical_subgroup,field,37.610566386531744,0.02,1.2686178761401736e-12
field:cf_9449e602105d68,field:cf_16800b2d3f5ef6,Universal ID,patient age,field,field,38.610566386531744,0.7395833333333334,2.8205256110258707e-11
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Address,field:cf_16800b2d3f5ef6,Tree / Assigned patient location / Address,patient age,canonical_subgroup,field,38.65349857949913,0.02,6.645202426674821e-13
field:cf_1d8359b2d21168,field:cf_16800b2d3f5ef6,State/province,patient age,field,field,39.65349857949913,0.4875,9.738564391364627e-12
field:cf_10f7d6c8e1d5c5,field:cf_16800b2d3f5ef6,Admission type,patient age,field,field,43.758386638490066,0.39375,6.172315862206477e-13
field:cf_2a67f6f1c22886,field:cf_16800b2d3f5ef6,Hospital service,patient age,field,field,41.917015241896344,0.59375,2.9150338961946357e-12
field:cf_22f759c45e42f4,field:cf_16800b2d3f5ef6,Admit date/time,patient age,field,field,41.57167166075893,0.9583333333333334,5.8283373875492595e-12
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,field:cf_16800b2d3f5ef6,Problem/Diagnosis,patient age,canonical_group,field,31.68211884218566,0.02,5.007718418371281e-11
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,field:cf_16800b2d3f5ef6,structure,patient age,canonical_subgroup,field,32.68211884218566,0.02,2.6938742682032287e-11
field:cf_2db2fd852fb674,field:cf_16800b2d3f5ef6,Problem,patient age,field,field,34.721307968454596,0.9583333333333334,4.074659075309793e-10
field:cf_49398dcbba5447,field:cf_16800b2d3f5ef6,Secondary Diagnosis,patient age,field,field,34.64440758705577,1.0815217391304348,4.822989667249652e-10
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken,field:cf_16800b2d3f5ef6,Procedure undertaken,patient age,canonical_group,field,33.40516045600778,0.02,1.720637058817209e-11
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken::Procedure_list,field:cf_16800b2d3f5ef6,Procedure list,patient age,canonical_subgroup,field,34.40516045600778,0.02,9.256071349099773e-12
field:cf_18704e514938d4,field:cf_16800b2d3f5ef6,Procedure,patient age,field,field,35.40516045600778,0.6770833333333334,1.884000103811634e-10
family:openEHR-EHR-COMPOSITION.demographic_data.v1,field:cf_16800b2d3f5ef6,openEHR-EHR-COMPOSITION.demographic_data.v1,patient age,composition_family,field,28.61523575437553,0.02,3.353024677559284e-10
group:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data,field:cf_16800b2d3f5ef6,Demographic data,patient age,canonical_group,field,29.61523575437553,0.02,1.8037409744106917e-10
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,field:cf_16800b2d3f5ef6,components,patient age,canonical_subgroup,field,30.61523575437553,0.02,9.703124240458288e-11
field:cf_7f3b6795a0e812,field:cf_16800b2d3f5ef6,birth date,patient age,field,field,33.59994451841499,1.09375,9.320387385721702e-10
field:cf_e7551706658b4a,field:cf_16800b2d3f5ef6,gender,patient age,field,field,34.73909455837701,0.39375,1.6557927886661021e-10
field:cf_19e1b0f55ef007,field:cf_16800b2d3f5ef6,race,patient age,field,field,41.39855124771243,0.1846590909090909,1.2502982742596265e-12
field:cf_4122372d727029,field:cf_16800b2d3f5ef6,ethnic group,patient age,field,field,45.39855124771243,0.1846590909090909,1.0470401043885714e-13
field:cf_7ab0248b87b82e,field:cf_16800b2d3f5ef6,educational level,patient age,field,field,36.606908427005706,0.39375,5.200841372804189e-11
field:cf_eee397355aecbe,field:cf_16800b2d3f5ef6,nationality,patient age,field,field,37.940790933370586,0.39375,2.2746205812350307e-11
schema:root,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,EHR Schema,Patient discharge,root,canonical_group,10.254039488230225,0.02,2.7739004252637325e-05
family:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Patient discharge,composition_family,canonical_group,5.139546228935461,0.02,0.0006610472628130047
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,HCPA,Patient discharge,canonical_group,canonical_group,17.938133460280653,0.02,2.809865467229104e-07
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_General_data,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,components / General data,Patient discharge,canonical_subgroup,canonical_group,21.69041426540864,0.02,2.3104847307148793e-08
field:cf_5cd62eaa6e16a8,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,issue date,Patient discharge,field,canonical_group,26.583013898189527,0.5096153846153846,3.0119695851287236e-08
field:cf_775d9002cb4e7b,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,reason for encounter,Patient discharge,field,canonical_group,26.486991116492725,0.425,2.6659519868783778e-08
field:cf_b87e8363f020f7,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,healthcare unit,Patient discharge,field,canonical_group,26.8408606017281,0.425,2.140762622758265e-08
field:cf_8b431261fa7dca,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,State,Patient discharge,field,canonical_group,27.776614905646685,0.425,1.1984085435619981e-08
field:cf_16800b2d3f5ef6,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,patient age,Patient discharge,field,canonical_group,26.0636503878581,0.49038461538461536,3.999355837656236e-08
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,Patient discharge,Patient discharge,canonical_group,canonical_group,0.0,0.02,0.02
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge::Components,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,Components,Patient discharge,canonical_subgroup,canonical_group,1.0,0.02,0.008607111001514792
field:cf_469c691048a0ce,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,date of discharge,Patient discharge,field,canonical_group,2.963379695350213,0.4168269230769231,0.05642186397147796
field:cf_49533263f29569,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,reason for discharge,Patient discharge,field,canonical_group,3.038012327669491,0.39375,0.05088812610624238
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,Problem/Diagnosis,Patient discharge,canonical_group,canonical_group,15.134250535001641,0.02,1.598329348342096e-06
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,structure,Patient discharge,canonical_subgroup,canonical_group,19.77756385030038,0.02,7.564184936218055e-08
field:cf_bd9db9ae67063d,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,Problem,Patient discharge,field,canonical_group,23.551241103863763,0.425,1.645659353996335e-07
field:cf_4e7e8ca2916a1e,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,Secondary Diagnosis,Patient discharge,field,canonical_group,23.07857612650131,0.425,2.2060275578345147e-07
field:cf_0a229c157b8d2a,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,Associated causes,Patient discharge,field,canonical_group,23.344827359546066,0.425,1.8703351669782444e-07
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,Procedure undertaken,Patient discharge,canonical_group,canonical_group,20.146916020416857,0.02,7.14402620355438e-08
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken::Procedure_list,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,Procedure list,Patient discharge,canonical_subgroup,canonical_group,21.146916020416857,0.02,3.2362856069327784e-08
field:cf_0b6364bb149692,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,Procedure,Patient discharge,field,canonical_group,24.874291331732962,0.39375,6.713108449265093e-08
field:cf_af0c9a7d79fe64,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,Invaded regional linphonodes,Patient discharge,field,canonical_group,26.367689026777064,0.23173076923076924,1.565203048783937e-08
field:cf_e5c01940113606,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,irradiated area 1,Patient discharge,field,canonical_group,30.13495376611847,0.1610576923076923,1.0524101677074098e-09
field:cf_fc5be63ab59287,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,irradiated area 2,Patient discharge,field,canonical_group,25.28965399757774,0.31490384615384615,4.1499172691373804e-08
field:cf_821e1930333a5c,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,irradiated area 3,Patient discharge,field,canonical_group,34.13495376611847,0.10336538461538461,5.6562470893480916e-11
field:cf_c9b3a708f95249,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,fields/insertions 1,Patient discharge,field,canonical_group,28.51403130719983,0.1923076923076923,3.4328433108884664e-09
field:cf_bbec72e0a270f7,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,fields/insertions 2,Patient discharge,field,canonical_group,26.92842760370249,0.23557692307692307,1.1239158909639655e-08
family:openEHR-EHR-COMPOSITION.hospitalisation.v1,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient discharge,composition_family,canonical_group,12.655722840199443,0.02,6.257594463773261e-06
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,Patient discharge,Patient discharge,canonical_group,canonical_group,20.781706520006974,0.02,4.819674534077495e-08
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge::Components,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,Components,Patient discharge,canonical_subgroup,canonical_group,21.781706520006974,0.02,2.183340721367318e-08
field:cf_79ed78f34fef6f,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,date of discharge,Patient discharge,field,canonical_group,24.22572562308993,0.8854166666666666,2.2567594218857936e-07
field:cf_be52992cb12705,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,hospital infection,Patient discharge,field,canonical_group,30.265038918334206,0.13541666666666666,8.162977866871451e-10
field:cf_1285e1e2c004f2,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,claim reason,Patient discharge,field,canonical_group,25.044711383584758,0.39375,6.039985841308452e-08
